oid,bonusPointsEarned,bonusPointsEarnedReason,totalPointsEarned,purchasedItemCount,item,barcode,brandCode,competitorRewardsGroup,description,discountedItemPrice,finalPrice,itemPrice,metabriteCampaignId,needsFetchReview,originalReceiptItemText,partnerItemId,pointsEarned,pointsNotAwardedReason,pointsPayerId,preventTargetGapPoints,quantityPurchased,rewardsGroup,rewardsProductPartnerId,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,rewardsReceiptStatus,totalSpent,userId,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
601c68ce0a7214ad280002d6,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1750,8,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,29.00,29.00,NULL,false,NULL,1,NULL,NULL,NULL,true,8,NULL,NULL,4011,true,28.00,5,FINISHED,29,601c68ce29c30a1227ada468,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04
601c28b30a720f05f400029f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601b730f0a7214ad28000243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601b48df0a720f05f4000238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c2c3a0a720f05f40002a2,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,1,0,087684009338,CAPRI SUN,NULL,CAPRI SUN Fruit Refreshers Orange Pineapple TANGo - 10pk/6 fl oz Pouch,NULL,9.99,9.99,NULL,NULL,NULL,1,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN FRUIT REFRESHERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,9.99,601c2c05969c0b11f7d0b097,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04
601bc2bd0a7214ad28000262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601b5cc90a7214ad2800023a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601be7120a720f05f400027a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c2d630a7214ad280002a7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c11410a720f05f400028e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c2c540a720f05f40002a4,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,1,0,021000054602,SARGENTO,NULL,NULL,NULL,10,10,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,FINISHED,10,601c2c05969c0b11f7d0b097,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-03
601c265a0a720f05f400029d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601bdc850a720f05f4000276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c5fc90a7214ad280002be,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c68c70a7214ad280002d2,5,All-receipts receipt bonus,5,1,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FLAGGED,1,601c6887969c0b11f7d0c81f,2021-02-04,2021-02-04,NULL,2021-02-04,2021-02-04,2021-02-03
601c80940a720f05f40002d9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601b43010a7214ad2800022c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601bd1fa0a7214ad2800026c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601d7c000a7214ad590002a1,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7c180a720f05540002fd,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d77170a720f053c00000a,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7b8e0a720f0554000079,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7d580a7214ad59000928,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7cf90a720f055400070e,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d77180a720f053c00000f,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7d540a720f05540008a6,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7ba00a720f05540000d2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7bb60a7214ad59000141,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7cd30a720f0554000663,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7b730a720f0554000006,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7d340a7214ad5900086c,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7c1e0a720f055400031a,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d83930a7214ad59000932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-05,2021-02-05,NULL,2021-02-05,NULL,NULL
601d7c300a7214ad59000384,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7ca40a720f055400058b,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7b770a720f0554000016,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7bb60a720f055400013a,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7c7f0a7214ad590004f2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7d2c0a720f05540007fa,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7d230a720f05540007ce,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7c500a720f0554000409,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d02aa0a720f05f4000312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-05,2021-02-05,NULL,2021-02-05,NULL,NULL
601d7c960a7214ad59000564,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d75dd0a720f05a9000004,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7c480a720f05540003e0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7c280a7214ad5900035c,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7cd50a7214ad5900069f,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601d7b840a720f055400004e,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,28.57,NULL,NULL,"flipbelt level terrain waist pouch, neon yellow, large/32-35",0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,2021-02-05,2021-02-05,2021-02-05,2021-02-05,NULL,2021-02-05
601e911a0a720f053c000070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601e58da0a720f053c000050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601e71780a7214ad2500004f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601e7d2e0a720f053c000067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601ead690a720f053c000092,27,COMPLETE_PARTNER_RECEIPT,50.6,4,0,043000058404,GEVALIA,NULL,GEVALIA KAFFE Caramel Macchiato Espresso Coffee K-Cup pods 9ct,NULL,4.66,4.66,NULL,NULL,NULL,1,23.6,NULL,559c2234e4b06aca36af13c6,NULL,4,GEVALIA KAFFE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,4.66,601ead00b57b8a12187fce78,2021-02-06,2021-02-06,2021-02-06,2021-02-06,2021-02-06,2021-02-05
601ed3e80a720f053c0000a5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601eae650a720f053c000093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601e63660a720f053c000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601f190c0a720f053c0000c4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601e787e0a7214ad25000051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601ea1830a720f053c000079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601e0b830a720f053c00002e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601f09d10a720f053c0000bd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601efe190a720f053c0000b8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601ead5b0a720f053c00008f,27,COMPLETE_PARTNER_RECEIPT,50.6,4,0,087684004449,CAPRI SUN,NULL,"CAPRI SUN Juice Drink, Variety Pack - 40 pack, 6 fl oz pouches",NULL,4.66,4.66,NULL,NULL,NULL,1,23.6,NULL,559c2234e4b06aca36af13c6,NULL,4,CAPRI SUN BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,4.66,601ead00b57b8a12187fce78,2021-02-06,2021-02-06,2021-02-06,2021-02-06,2021-02-06,2021-02-05
601e14e30a7214ad2500002e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
601ed9c40a7214ad25000078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-06,2021-02-06,NULL,2021-02-06,NULL,NULL
